Report generated on: 03-22-2023 15:00:55
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.33-12-SLE-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.015","0.015","0.016","0.016","0.016","0.018","0.004","0.018","0.018","0.018","0.123","0.15","0.116","0.104","0.117","0.124","0.126","0.13","0.17","0.18","0.18","0.18"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-SLE-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-SLE-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SLE-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.006","0.006","0.006","0.006","0.006"
"INTL.37-12-SLE-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-SLE-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.005","0.004","0.004","0.004","0.003942","0.003942","0.003942","0.003942"
"INTL.82-12-SLE-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Singapore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-SGP-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-SGP-BKWH.A","        Fossil fuels (billion kWh)","6.499","6.969","7.36","8.108","8.837","9.283","9.942","11.105","12.237","13.197","14.771","15.906","16.614","17.824","19.598","20.909","22.051","24.617","26.024","26.969","28.515","31.104","32.584","33.211","34.601","35.92","37.075","38.666","39.214","39.308","41.53108","42.11576","42.9345","43.80118","45.05326","45.93216","47.08366","47.71816","48.38744","49.46938","48.54912","50.976576"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-SGP-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-SGP-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-SGP-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SGP-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.003","0.005","0.008","0.013","0.017","0.038","0.069","0.146","0.175","0.237","0.41","0.497","0.668"
"INTL.37-12-SGP-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-SGP-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0.17","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.49","0.946","0.946","0.99","0.958","0.918","0.954","0.974","1.048","1.158","1.517","1.546","1.575","1.835","1.865","1.859","1.869","1.818","1.901","1.874","1.822","1.833"
"INTL.82-12-SGP-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Slovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-SVK-BKWH.A","        Nuclear (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","11.6185","11.5235","10.868","11.26","10.45","10.824","12.461","15.669","16.248","17.055","16.971","16.175","16.336","16.599","14.158","15.453","13.076","12.784002","14.340001","14.411","14.623999","14.42","14.080999","13.731998","14.016001","13.784","14.168","14.2810001","14.5898272"
"INTL.28-12-SVK-BKWH.A","        Fossil fuels (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","8.018","7.568","9.064","8.926","8.828","8.935","9.259","9.07758","9.06724","8.28422","8.93658","8.71662","8.3707","7.85934","7.097","6.99078","6.45968","6.393486","6.960177","6.383068","6.337002","4.626527","4.657917","4.568423","4.939711","5.1724716","5.5885832","5.5548627","6.010003"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-SVK-BKWH.A","            Hydroelectricity (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","3.432","4.311","4.831","4.185","4.023","4.224","4.429","4.569","4.878","5.215","3.4452","4.059","4.592","4.355","4.406","4","4.324","5.184","3.211","3.687","4.329","3.762","3.701","4.302","4.321","3.506","4.27383","4.517","4.17"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-SVK-BKWH.A","                Geothermal (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-SVK-BKWH.A","                    Tide and wave (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SVK-BKWH.A","                    Solar (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.017","0.397","0.424001","0.587999","0.597001","0.505999","0.532999","0.505999","0.5849999","0.589","0.663","0.6720961"
"INTL.37-12-SVK-BKWH.A","                Wind (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0.002","0.006","0.006","0.006","0.008","0.007","0.006","0.006","0.005004","0.006","0.006","0.006","0.006","0.006","0.006","0.006","0.006","0.006","0.006"
"INTL.38-12-SVK-BKWH.A","                Biomass and waste (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","0.002","0","0","0","0.003","0.012","0.031","0.032","0.032","0.158","0.113","0.035","0.056","0.423","0.499","0.535","0.553","0.686","0.845","0.966","0.935","1.442","1.688","1.753","1.721","1.642","1.721","1.547","1.8542869"
"INTL.82-12-SVK-BKWH.A","        Hydroelectric pumped storage (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","--","-0.141","-0.094","-0.092","-0.034","-0.001","-0.007","-0.034","-0.04","-0.072","-0.063","-0.07","-0.061","-0.052","-0.076","-0.067","-0.08","-0.091","-0.142","-0.138","-0.021","-0.134","-0.09","-0.138","-0.087","-0.119","-0.1150003","-0.101","-0.105","-0.108"
"","Slovenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-SVN-BKWH.A","        Nuclear (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","3.772","3.762","4.285","4.558","4.36","4.785","4.787","4.484","4.549","5.036","5.31","4.963","5.212","5.614","5.289","5.4281932","5.972","5.459725","5.381","5.902","5.243998","5.036","6.061","5.371999","5.430999","5.967826","5.4899082","5.5329814","6.0408459","5.4186436"
"INTL.28-12-SVN-BKWH.A","        Fossil fuels (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","4.422","4.209","4.115","4.262","3.997","4.518","4.668","4.288","4.66146","5.02054","5.31664","5.19632","5.25648","5.31288","5.50746","5.60616","5.4661","5.40782","5.186686","5.160659","5.034788","4.775269","3.654541","4.266373","4.869863","4.793445","4.6199483","4.5345996","4.4686304","4.1144444"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-SVN-BKWH.A","            Hydroelectricity (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","3.379","2.974","3.348","3.187","3.616","3.046","3.4","3.684","3.771","3.741","3.265","2.916","4.033","3.426","3.555","3.233","3.978","4.666","4.452","3.506","3.841","4.562","6.011","3.75","4.443","3.814","4.643","4.43421","4.93406","4.711944"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-SVN-BKWH.A","                Geothermal (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-SVN-BKWH.A","                    Tide and wave (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-SVN-BKWH.A","                    Solar (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.004","0.012859","0.064997","0.161809","0.215063","0.256819","0.274233","0.267471","0.283678","0.254402","0.30247","0.3681169","0.453"
"INTL.37-12-SVN-BKWH.A","                Wind (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004224","0.004212","0.00603","0.005778","0.005716","0.0060211","0.0061498","0.0062513","0.0055754"
"INTL.38-12-SVN-BKWH.A","                Biomass and waste (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0.031","0.07","0.072","0.102","0.128","0.126","0.12","0.117","0.118","0.292","0.192","0.223","0.261","0.273","0.269","0.265","0.275","0.286","0.294","0.271","0.255","0.281","0.2481117"
"INTL.82-12-SVN-BKWH.A","        Hydroelectric pumped storage (billion kWh)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.06","-0.049","-0.063","-0.098","-0.089","-0.097","-0.094","-0.092725","-0.063765","-0.068628","-0.1002247","-0.1000124"
"","Solomon Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Generation (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.27-12-SLB-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-SLB-BKWH.A","        Fossil fuels (billion kWh)","0.02","0.024","0.024","0.024","0.026","0.027","0.028","0.028","0.028","0.028","0.03","0.03","0.03","0.03","0.03","0.033","0.038","0.042","0.047","0.052","0.058","0.059","0.06","0.059","0.059","0.07","0.071","0.08","0.08","0.079","0.082","0.082","0.078","0.084","0.086","0.089","0.096","0.098","0.1","0.10187626","0.10195","0.1084748"
"","        Renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.33-12-SLB-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","            Non-hydroelectric renewables (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.35-12-SLB-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","                Solar, tide, wave, fuel cell (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.117-12-SLB-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
