Report generated on: 03-25-2023 22:46:56
"INTL.4413-2-DMA-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-DMA-QBTU.A","        Petroleum and other liquids (quad Btu)","0.00250519"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-DMA-QBTU.A","            Renewables and other (quad Btu)","0.00018859009"
"","Dominican Republic",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-DOM-QBTU.A","        Coal (quad Btu)","0.050455612715128204"
"INTL.4413-2-DOM-QBTU.A","        Natural gas (quad Btu)","0.05006488247319"
"INTL.4415-2-DOM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.2908498924"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-DOM-QBTU.A","            Renewables and other (quad Btu)","0.020716621901126792"
"","Ecuador",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-ECU-QBTU.A","        Coal (quad Btu)","0.0004324063349173092"
"INTL.4413-2-ECU-QBTU.A","        Natural gas (quad Btu)","0.01276899426528"
"INTL.4415-2-ECU-QBTU.A","        Petroleum and other liquids (quad Btu)","0.5092186072"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-ECU-QBTU.A","            Renewables and other (quad Btu)","0.218578800845"
"","Egypt",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-EGY-QBTU.A","        Coal (quad Btu)","0.09374494032213557"
"INTL.4413-2-EGY-QBTU.A","        Natural gas (quad Btu)","2.153534155926"
"INTL.4415-2-EGY-QBTU.A","        Petroleum and other liquids (quad Btu)","1.6220542845"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-EGY-QBTU.A","            Renewables and other (quad Btu)","0.18430826581878898"
"","El Salvador",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-SLV-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-SLV-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-SLV-QBTU.A","        Petroleum and other liquids (quad Btu)","0.113549062"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-SLV-QBTU.A","            Renewables and other (quad Btu)","0.042272401548979925"
"","Equatorial Guinea",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GNQ-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GNQ-QBTU.A","        Natural gas (quad Btu)","0.05241435378171035"
"INTL.4415-2-GNQ-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0370986474"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GNQ-QBTU.A","            Renewables and other (quad Btu)","0.00398944"
"","Eritrea",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-ERI-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-ERI-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-ERI-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0110643515"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-ERI-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-ERI-QBTU.A","            Renewables and other (quad Btu)","0.000115765"
"","Estonia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-EST-QBTU.A","        Coal (quad Btu)","0.0004640256045920677"
"INTL.4413-2-EST-QBTU.A","        Natural gas (quad Btu)","0.01697579671977373"
"INTL.4415-2-EST-QBTU.A","        Petroleum and other liquids (quad Btu)","0.05697409892999"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-EST-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-EST-QBTU.A","            Renewables and other (quad Btu)","0.02700924950848562"
"","Eswatini",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-SWZ-QBTU.A","        Coal (quad Btu)","0.0036448860255823136"
"INTL.4413-2-SWZ-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-SWZ-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0121722373"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-SWZ-QBTU.A","            Renewables and other (quad Btu)","0.007251335925"
"","Ethiopia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-ETH-QBTU.A","        Coal (quad Btu)","0.013148629589269083"
"INTL.4413-2-ETH-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-ETH-QBTU.A","        Petroleum and other liquids (quad Btu)","0.2231563336"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-ETH-QBTU.A","            Renewables and other (quad Btu)","0.1227143455"
"","Falkland Islands",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-FLK-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-FLK-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-FLK-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0006463532"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-FLK-QBTU.A","            Renewables and other (quad Btu)","0.0000596635"
"","Faroe Islands",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-FRO-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-FRO-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-FRO-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0118405218"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-FRO-QBTU.A","            Renewables and other (quad Btu)","0.001380275"
"","Fiji",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-FJI-QBTU.A","        Coal (quad Btu)","1.9983181813740386e-8"
"INTL.4413-2-FJI-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-FJI-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0235427326"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-FJI-QBTU.A","            Renewables and other (quad Btu)","0.005971693"
"","Finland",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-FIN-QBTU.A","        Coal (quad Btu)","0.09486062291301942"
"INTL.4413-2-FIN-QBTU.A","        Natural gas (quad Btu)","0.09292614640627185"
"INTL.4415-2-FIN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.41882673994746"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-FIN-QBTU.A","            Nuclear (quad Btu)","0.2339224372841733"
"INTL.4418-2-FIN-QBTU.A","            Renewables and other (quad Btu)","0.35986934769748324"
"","Former Czechoslovakia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-CSK-QBTU.A","        Coal (quad Btu)","--"
"INTL.4413-2-CSK-QBTU.A","        Natural gas (quad Btu)","--"
"INTL.4415-2-CSK-QBTU.A","        Petroleum and other liquids (quad Btu)","--"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-CSK-QBTU.A","            Nuclear (quad Btu)","--"
"INTL.4418-2-CSK-QBTU.A","            Renewables and other (quad Btu)","--"
"","Former Serbia and Montenegro",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-SCG-QBTU.A","        Coal (quad Btu)","--"
"INTL.4413-2-SCG-QBTU.A","        Natural gas (quad Btu)","--"
"INTL.4415-2-SCG-QBTU.A","        Petroleum and other liquids (quad Btu)","--"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-SCG-QBTU.A","            Nuclear (quad Btu)","--"
"INTL.4418-2-SCG-QBTU.A","            Renewables and other (quad Btu)","--"
"","Former U.S.S.R.",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-SUN-QBTU.A","        Coal (quad Btu)","--"
"INTL.4413-2-SUN-QBTU.A","        Natural gas (quad Btu)","--"
"INTL.4415-2-SUN-QBTU.A","        Petroleum and other liquids (quad Btu)","--"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-SUN-QBTU.A","            Nuclear (quad Btu)","--"
"INTL.4418-2-SUN-QBTU.A","            Renewables and other (quad Btu)","--"
"","Former Yugoslavia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-YUG-QBTU.A","        Coal (quad Btu)","--"
"INTL.4413-2-YUG-QBTU.A","        Natural gas (quad Btu)","--"
"INTL.4415-2-YUG-QBTU.A","        Petroleum and other liquids (quad Btu)","--"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-YUG-QBTU.A","            Nuclear (quad Btu)","--"
"INTL.4418-2-YUG-QBTU.A","            Renewables and other (quad Btu)","--"
"","France",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-FRA-QBTU.A","        Coal (quad Btu)","0.26413526929212156"
"INTL.4413-2-FRA-QBTU.A","        Natural gas (quad Btu)","1.630044260635044"
"INTL.4415-2-FRA-QBTU.A","        Petroleum and other liquids (quad Btu)","3.460144352981475"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-FRA-QBTU.A","            Nuclear (quad Btu)","3.939839244390264"
"INTL.4418-2-FRA-QBTU.A","            Renewables and other (quad Btu)","0.849890797799541"
"","French Guiana",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GUF-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GUF-QBTU.A","        Natural gas (quad Btu)","ie"
"INTL.4415-2-GUF-QBTU.A","        Petroleum and other liquids (quad Btu)","ie"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GUF-QBTU.A","            Renewables and other (quad Btu)","0"
"","French Polynesia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-PYF-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-PYF-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-PYF-QBTU.A","        Petroleum and other liquids (quad Btu)","0.014139875"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-PYF-QBTU.A","            Renewables and other (quad Btu)","0.0019599905"
"","Gabon",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GAB-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GAB-QBTU.A","        Natural gas (quad Btu)","0.0171561637776"
"INTL.4415-2-GAB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0290406287"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GAB-QBTU.A","            Renewables and other (quad Btu)","0.01064495219"
"","Gambia, The",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GMB-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GMB-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-GMB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0082990741"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GMB-QBTU.A","            Renewables and other (quad Btu)","0.0000276055"
"","Georgia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GEO-QBTU.A","        Coal (quad Btu)","0.006197122274530369"
"INTL.4413-2-GEO-QBTU.A","        Natural gas (quad Btu)","0.09407919079376"
"INTL.4415-2-GEO-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0642258127"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-GEO-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-GEO-QBTU.A","            Renewables and other (quad Btu)","0.08844586516763234"
"","Germany",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-DEU-QBTU.A","        Coal (quad Btu)","2.2432201152483975"
"INTL.4413-2-DEU-QBTU.A","        Natural gas (quad Btu)","3.4842911608437803"
"INTL.4415-2-DEU-QBTU.A","        Petroleum and other liquids (quad Btu)","4.82213559636208"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-DEU-QBTU.A","            Nuclear (quad Btu)","0.7094230569993"
"INTL.4418-2-DEU-QBTU.A","            Renewables and other (quad Btu)","2.101300864850826"
"","Germany, East",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-DDR-QBTU.A","        Coal (quad Btu)","--"
"INTL.4413-2-DDR-QBTU.A","        Natural gas (quad Btu)","--"
"INTL.4415-2-DDR-QBTU.A","        Petroleum and other liquids (quad Btu)","--"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-DDR-QBTU.A","            Nuclear (quad Btu)","--"
"INTL.4418-2-DDR-QBTU.A","            Renewables and other (quad Btu)","--"
"","Germany, West",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-DEUW-QBTU.A","        Coal (quad Btu)","--"
"INTL.4413-2-DEUW-QBTU.A","        Natural gas (quad Btu)","--"
"INTL.4415-2-DEUW-QBTU.A","        Petroleum and other liquids (quad Btu)","--"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-DEUW-QBTU.A","            Nuclear (quad Btu)","--"
"INTL.4418-2-DEUW-QBTU.A","            Renewables and other (quad Btu)","--"
"","Ghana",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GHA-QBTU.A","        Coal (quad Btu)","0.0016689986780251188"
"INTL.4413-2-GHA-QBTU.A","        Natural gas (quad Btu)","0.07923820727016079"
"INTL.4415-2-GHA-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1955908743"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GHA-QBTU.A","            Renewables and other (quad Btu)","0.060761917"
"","Gibraltar",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GIB-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GIB-QBTU.A","        Natural gas (quad Btu)","0.00208309701288"
"INTL.4415-2-GIB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1894194622"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GIB-QBTU.A","            Renewables and other (quad Btu)","0"
"","Greece",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GRC-QBTU.A","        Coal (quad Btu)","0.13819830962964003"
"INTL.4413-2-GRC-QBTU.A","        Natural gas (quad Btu)","0.19522195380650678"
"INTL.4415-2-GRC-QBTU.A","        Petroleum and other liquids (quad Btu)","0.644989610721675"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GRC-QBTU.A","            Renewables and other (quad Btu)","0.1768136607994549"
"","Greenland",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GRL-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GRL-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-GRL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0084551632"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GRL-QBTU.A","            Renewables and other (quad Btu)","0.003562"
"","Grenada",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GRD-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GRD-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-GRD-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0044251864"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GRD-QBTU.A","            Renewables and other (quad Btu)","0.000037401"
"","Guadeloupe",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GLP-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GLP-QBTU.A","        Natural gas (quad Btu)","ie"
"INTL.4415-2-GLP-QBTU.A","        Petroleum and other liquids (quad Btu)","ie"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-GLP-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-GLP-QBTU.A","            Renewables and other (quad Btu)","0"
"","Guam",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GUM-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GUM-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-GUM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.02495151499993224"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GUM-QBTU.A","            Renewables and other (quad Btu)","0.00061410661"
"","Guatemala",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GTM-QBTU.A","        Coal (quad Btu)","0.05398351100700515"
"INTL.4413-2-GTM-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-GTM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.2189312405"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GTM-QBTU.A","            Renewables and other (quad Btu)","0.068646622215"
"","Guinea",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GIN-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GIN-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-GIN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0411321597"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GIN-QBTU.A","            Renewables and other (quad Btu)","0.011674455"
"","Guinea-Bissau",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GNB-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GNB-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-GNB-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0047096584"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GNB-QBTU.A","            Renewables and other (quad Btu)","0.00001781"
"","Guyana",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-GUY-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-GUY-QBTU.A","        Natural gas (quad Btu)","0.00001363422424"
"INTL.4415-2-GUY-QBTU.A","        Petroleum and other liquids (quad Btu)","0.0378056896"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-GUY-QBTU.A","            Renewables and other (quad Btu)","0.000840632"
"","Haiti",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-HTI-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-HTI-QBTU.A","        Natural gas (quad Btu)","0.00004368"
"INTL.4415-2-HTI-QBTU.A","        Petroleum and other liquids (quad Btu)","0.043481228"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-HTI-QBTU.A","            Renewables and other (quad Btu)","0.001576185"
"","Hawaiian Trade Zone",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-HITZ-QBTU.A","        Coal (quad Btu)","--"
"INTL.4413-2-HITZ-QBTU.A","        Natural gas (quad Btu)","--"
"INTL.4415-2-HITZ-QBTU.A","        Petroleum and other liquids (quad Btu)","--"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-HITZ-QBTU.A","            Nuclear (quad Btu)","--"
"INTL.4418-2-HITZ-QBTU.A","            Renewables and other (quad Btu)","--"
"","Honduras",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-HND-QBTU.A","        Coal (quad Btu)","0.0006561404062775588"
"INTL.4413-2-HND-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-HND-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1348375232"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-HND-QBTU.A","            Renewables and other (quad Btu)","0.05617814610706543"
"","Hong Kong",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-HKG-QBTU.A","        Coal (quad Btu)","0.2521240567003433"
"INTL.4413-2-HKG-QBTU.A","        Natural gas (quad Btu)","0.1222183376202"
"INTL.4415-2-HKG-QBTU.A","        Petroleum and other liquids (quad Btu)","0.8624155504"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-HKG-QBTU.A","            Renewables and other (quad Btu)","0.043645469"
"","Hungary",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-HUN-QBTU.A","        Coal (quad Btu)","0.08701703173364093"
"INTL.4413-2-HUN-QBTU.A","        Natural gas (quad Btu)","0.3679115879105127"
"INTL.4415-2-HUN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.36636238749812"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-HUN-QBTU.A","            Nuclear (quad Btu)","0.15502113"
"INTL.4418-2-HUN-QBTU.A","            Renewables and other (quad Btu)","0.0793465533223042"
"","Iceland",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-ISL-QBTU.A","        Coal (quad Btu)","0.003984045805987033"
"INTL.4413-2-ISL-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-ISL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.041007585870815"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-ISL-QBTU.A","            Renewables and other (quad Btu)","0.17063619293745055"
"","India",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-IND-QBTU.A","        Coal (quad Btu)","16.362762581686958"
"INTL.4413-2-IND-QBTU.A","        Natural gas (quad Btu)","2.346637483943972"
"INTL.4415-2-IND-QBTU.A","        Petroleum and other liquids (quad Btu)","9.8127364638"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-IND-QBTU.A","            Nuclear (quad Btu)","0.45678104"
"INTL.4418-2-IND-QBTU.A","            Renewables and other (quad Btu)","2.770134721650172"
"","Indonesia",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-IDN-QBTU.A","        Coal (quad Btu)","2.7727212296875807"
"INTL.4413-2-IDN-QBTU.A","        Natural gas (quad Btu)","1.6401378686899546"
"INTL.4415-2-IDN-QBTU.A","        Petroleum and other liquids (quad Btu)","3.1774675436"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-IDN-QBTU.A","            Renewables and other (quad Btu)","0.444879336574409"
"","Iran",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-IRN-QBTU.A","        Coal (quad Btu)","0.04274533109926649"
"INTL.4413-2-IRN-QBTU.A","        Natural gas (quad Btu)","8.217422332416"
"INTL.4415-2-IRN-QBTU.A","        Petroleum and other liquids (quad Btu)","3.4538222319"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-IRN-QBTU.A","            Nuclear (quad Btu)","0.060648574"
"INTL.4418-2-IRN-QBTU.A","            Renewables and other (quad Btu)","0.14342355003621343"
"","Iraq",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-IRQ-QBTU.A","        Coal (quad Btu)","0"
"INTL.4413-2-IRQ-QBTU.A","        Natural gas (quad Btu)","0.6660641637590988"
"INTL.4415-2-IRQ-QBTU.A","        Petroleum and other liquids (quad Btu)","1.7008335929"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-IRQ-QBTU.A","            Renewables and other (quad Btu)","0.16491420292"
"","Ireland",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-IRL-QBTU.A","        Coal (quad Btu)","0.005861905065120855"
"INTL.4413-2-IRL-QBTU.A","        Natural gas (quad Btu)","0.2075445038433261"
"INTL.4415-2-IRL-QBTU.A","        Petroleum and other liquids (quad Btu)","0.329439152738365"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-IRL-QBTU.A","            Renewables and other (quad Btu)","0.10805508602264846"
"","Israel",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-ISR-QBTU.A","        Coal (quad Btu)","0.146335553307024"
"INTL.4413-2-ISR-QBTU.A","        Natural gas (quad Btu)","0.3906040192330479"
"INTL.4415-2-ISR-QBTU.A","        Petroleum and other liquids (quad Btu)","0.474113725524225"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-ISR-QBTU.A","            Renewables and other (quad Btu)","0.004462344"
"","Italy",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-ITA-QBTU.A","        Coal (quad Btu)","0.2806173336986416"
"INTL.4413-2-ITA-QBTU.A","        Natural gas (quad Btu)","2.688936204727341"
"INTL.4415-2-ITA-QBTU.A","        Petroleum and other liquids (quad Btu)","2.571070996222505"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-ITA-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-ITA-QBTU.A","            Renewables and other (quad Btu)","0.9966202506172201"
"","Jamaica",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-JAM-QBTU.A","        Coal (quad Btu)","0.002753972155692573"
"INTL.4413-2-JAM-QBTU.A","        Natural gas (quad Btu)","0.010339352941114951"
"INTL.4415-2-JAM-QBTU.A","        Petroleum and other liquids (quad Btu)","0.1298201123"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-JAM-QBTU.A","            Renewables and other (quad Btu)","0.00481949286"
"","Japan",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-JPN-QBTU.A","        Coal (quad Btu)","4.7139067208243555"
"INTL.4413-2-JPN-QBTU.A","        Natural gas (quad Btu)","4.393224091470294"
"INTL.4415-2-JPN-QBTU.A","        Petroleum and other liquids (quad Btu)","7.561031069562235"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-JPN-QBTU.A","            Nuclear (quad Btu)","0.6426844900924"
"INTL.4418-2-JPN-QBTU.A","            Renewables and other (quad Btu)","1.6346074522652405"
"","Jordan",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-JOR-QBTU.A","        Coal (quad Btu)","0.0020899835500623825"
"INTL.4413-2-JOR-QBTU.A","        Natural gas (quad Btu)","0.1548600605554"
"INTL.4415-2-JOR-QBTU.A","        Petroleum and other liquids (quad Btu)","0.2272075742"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-JOR-QBTU.A","            Renewables and other (quad Btu)","0.02682919954154796"
"","Kazakhstan",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-KAZ-QBTU.A","        Coal (quad Btu)","2.0742625256118967"
"INTL.4413-2-KAZ-QBTU.A","        Natural gas (quad Btu)","0.5373384151007982"
"INTL.4415-2-KAZ-QBTU.A","        Petroleum and other liquids (quad Btu)","0.6263330321"
"","        Nuclear, renewables, and other (quad Btu)",""
"INTL.4417-2-KAZ-QBTU.A","            Nuclear (quad Btu)",""
"INTL.4418-2-KAZ-QBTU.A","            Renewables and other (quad Btu)","0.12615100035937007"
"","Kenya",""
"","    Consumption (quad Btu)",""
"INTL.4411-2-KEN-QBTU.A","        Coal (quad Btu)","0.012858561876886044"
"INTL.4413-2-KEN-QBTU.A","        Natural gas (quad Btu)","0"
"INTL.4415-2-KEN-QBTU.A","        Petroleum and other liquids (quad Btu)","0.2336319886"
"","        Nuclear, renewables, and other (quad Btu)",""
"none","            Nuclear (quad Btu)",""
"INTL.4418-2-KEN-QBTU.A","            Renewables and other (quad Btu)","0.09188780820517696"
